customer_id,cluster_kmeans,cluster_name
35253,5,Low-Value Occasional Customers
35254,1,Gamers
35255,8,Young Karens
35256,8,Young Karens
35257,1,Gamers
35260,2,Clean & Green
35262,2,Clean & Green
35263,2,Clean & Green
35264,5,Low-Value Occasional Customers
35265,5,Low-Value Occasional Customers
35266,4,Promotion Lovers
35268,5,Low-Value Occasional Customers
35270,0,Regular Cutomers
35271,1,Gamers
35272,1,Gamers
35275,8,Young Karens
35276,1,Gamers
35279,0,Regular Cutomers
35281,8,Young Karens
35282,1,Gamers
35283,4,Promotion Lovers
35285,1,Gamers
35287,2,Clean & Green
35288,6,High-Value Customers
35289,7,Large Families
35290,7,Large Families
35291,0,Regular Cutomers
35292,2,Clean & Green
35293,1,Gamers
35294,4,Promotion Lovers
35295,3,Senior Karens
35296,0,Regular Cutomers
35297,7,Large Families
35298,1,Gamers
35299,1,Gamers
35300,5,Low-Value Occasional Customers
35302,2,Clean & Green
35303,0,Regular Cutomers
35304,0,Regular Cutomers
35306,8,Young Karens
35307,6,High-Value Customers
35308,6,High-Value Customers
35309,0,Regular Cutomers
35310,8,Young Karens
35311,1,Gamers
35312,4,Promotion Lovers
35313,8,Young Karens
35314,7,Large Families
35315,6,High-Value Customers
35316,0,Regular Cutomers
35317,6,High-Value Customers
35318,5,Low-Value Occasional Customers
35319,1,Gamers
35321,5,Low-Value Occasional Customers
35323,2,Clean & Green
35324,6,High-Value Customers
35325,1,Gamers
35326,5,Low-Value Occasional Customers
35327,0,Regular Cutomers
35328,0,Regular Cutomers
35329,6,High-Value Customers
35330,4,Promotion Lovers
35331,5,Low-Value Occasional Customers
35333,8,Young Karens
35334,4,Promotion Lovers
35335,4,Promotion Lovers
35336,1,Gamers
35337,0,Regular Cutomers
35338,8,Young Karens
35339,5,Low-Value Occasional Customers
35340,8,Young Karens
35341,4,Promotion Lovers
35342,5,Low-Value Occasional Customers
35343,0,Regular Cutomers
35344,5,Low-Value Occasional Customers
35346,3,Senior Karens
35347,0,Regular Cutomers
35350,0,Regular Cutomers
35351,3,Senior Karens
35353,5,Low-Value Occasional Customers
35354,0,Regular Cutomers
35356,5,Low-Value Occasional Customers
35358,1,Gamers
35361,5,Low-Value Occasional Customers
35363,0,Regular Cutomers
35364,0,Regular Cutomers
35365,2,Clean & Green
35367,7,Large Families
35368,1,Gamers
35369,1,Gamers
35370,2,Clean & Green
35371,8,Young Karens
35372,7,Large Families
35373,2,Clean & Green
35374,7,Large Families
35375,4,Promotion Lovers
35376,0,Regular Cutomers
35377,7,Large Families
35378,0,Regular Cutomers
35379,4,Promotion Lovers
35380,7,Large Families
35381,0,Regular Cutomers
35383,6,High-Value Customers
35384,5,Low-Value Occasional Customers
35385,5,Low-Value Occasional Customers
35386,5,Low-Value Occasional Customers
35387,1,Gamers
35389,5,Low-Value Occasional Customers
35390,6,High-Value Customers
35391,0,Regular Cutomers
35393,4,Promotion Lovers
35395,1,Gamers
35396,4,Promotion Lovers
35397,0,Regular Cutomers
35399,0,Regular Cutomers
35400,4,Promotion Lovers
35401,6,High-Value Customers
35402,6,High-Value Customers
35404,2,Clean & Green
35405,4,Promotion Lovers
35406,7,Large Families
35407,0,Regular Cutomers
35409,0,Regular Cutomers
35410,4,Promotion Lovers
35412,0,Regular Cutomers
35413,8,Young Karens
35414,4,Promotion Lovers
35415,0,Regular Cutomers
35416,3,Senior Karens
35417,5,Low-Value Occasional Customers
35418,1,Gamers
35419,6,High-Value Customers
35420,5,Low-Value Occasional Customers
35421,6,High-Value Customers
35423,5,Low-Value Occasional Customers
35424,0,Regular Cutomers
35425,0,Regular Cutomers
35426,5,Low-Value Occasional Customers
35427,8,Young Karens
35428,0,Regular Cutomers
35429,2,Clean & Green
35430,0,Regular Cutomers
35431,1,Gamers
35432,0,Regular Cutomers
35433,4,Promotion Lovers
35434,3,Senior Karens
35436,3,Senior Karens
35437,4,Promotion Lovers
35438,0,Regular Cutomers
35439,8,Young Karens
35440,4,Promotion Lovers
35441,0,Regular Cutomers
35442,8,Young Karens
35444,0,Regular Cutomers
35445,7,Large Families
35446,5,Low-Value Occasional Customers
35447,5,Low-Value Occasional Customers
35448,3,Senior Karens
35450,2,Clean & Green
35451,7,Large Families
35452,6,High-Value Customers
35453,1,Gamers
35454,7,Large Families
35455,5,Low-Value Occasional Customers
35456,0,Regular Cutomers
35457,4,Promotion Lovers
35458,0,Regular Cutomers
35459,0,Regular Cutomers
35460,4,Promotion Lovers
35461,0,Regular Cutomers
35462,4,Promotion Lovers
35463,2,Clean & Green
35464,7,Large Families
35465,7,Large Families
35466,1,Gamers
35467,7,Large Families
35468,7,Large Families
35469,2,Clean & Green
35470,0,Regular Cutomers
35471,4,Promotion Lovers
35473,4,Promotion Lovers
35475,5,Low-Value Occasional Customers
35477,5,Low-Value Occasional Customers
35478,1,Gamers
35479,6,High-Value Customers
35480,5,Low-Value Occasional Customers
35481,0,Regular Cutomers
35483,0,Regular Cutomers
35484,4,Promotion Lovers
35485,3,Senior Karens
35486,6,High-Value Customers
35487,0,Regular Cutomers
35488,2,Clean & Green
35489,4,Promotion Lovers
35490,6,High-Value Customers
35491,8,Young Karens
35492,6,High-Value Customers
35493,4,Promotion Lovers
35495,5,Low-Value Occasional Customers
35497,0,Regular Cutomers
35499,5,Low-Value Occasional Customers
35500,5,Low-Value Occasional Customers
35501,8,Young Karens
35502,4,Promotion Lovers
35503,0,Regular Cutomers
35505,7,Large Families
35506,8,Young Karens
35508,8,Young Karens
35509,7,Large Families
35510,6,High-Value Customers
35511,4,Promotion Lovers
35512,2,Clean & Green
35513,0,Regular Cutomers
35515,7,Large Families
35516,2,Clean & Green
35517,0,Regular Cutomers
35519,7,Large Families
35520,4,Promotion Lovers
35521,0,Regular Cutomers
35523,5,Low-Value Occasional Customers
35525,0,Regular Cutomers
35526,8,Young Karens
35527,4,Promotion Lovers
35528,4,Promotion Lovers
35529,0,Regular Cutomers
35530,0,Regular Cutomers
35531,5,Low-Value Occasional Customers
35532,0,Regular Cutomers
35533,2,Clean & Green
35535,8,Young Karens
35536,0,Regular Cutomers
35537,8,Young Karens
35538,3,Senior Karens
35539,8,Young Karens
35540,7,Large Families
35541,4,Promotion Lovers
35542,2,Clean & Green
35543,2,Clean & Green
35544,8,Young Karens
35545,5,Low-Value Occasional Customers
35548,0,Regular Cutomers
35549,0,Regular Cutomers
35551,6,High-Value Customers
35552,4,Promotion Lovers
35553,0,Regular Cutomers
35554,2,Clean & Green
35556,3,Senior Karens
35557,0,Regular Cutomers
35558,2,Clean & Green
35559,4,Promotion Lovers
35560,5,Low-Value Occasional Customers
35561,4,Promotion Lovers
35562,0,Regular Cutomers
35563,0,Regular Cutomers
35564,3,Senior Karens
35566,4,Promotion Lovers
35567,0,Regular Cutomers
35568,4,Promotion Lovers
35569,0,Regular Cutomers
35570,2,Clean & Green
35571,0,Regular Cutomers
35572,7,Large Families
35574,4,Promotion Lovers
35575,5,Low-Value Occasional Customers
35576,0,Regular Cutomers
35579,0,Regular Cutomers
35580,5,Low-Value Occasional Customers
35581,0,Regular Cutomers
35582,1,Gamers
35583,1,Gamers
35584,6,High-Value Customers
35586,5,Low-Value Occasional Customers
35589,2,Clean & Green
35590,4,Promotion Lovers
35591,0,Regular Cutomers
35592,4,Promotion Lovers
35593,0,Regular Cutomers
35594,4,Promotion Lovers
35595,0,Regular Cutomers
35596,2,Clean & Green
35599,1,Gamers
35600,0,Regular Cutomers
35602,5,Low-Value Occasional Customers
35603,0,Regular Cutomers
35604,3,Senior Karens
35605,7,Large Families
35606,4,Promotion Lovers
35607,0,Regular Cutomers
35608,0,Regular Cutomers
35609,3,Senior Karens
35610,4,Promotion Lovers
35611,6,High-Value Customers
35612,1,Gamers
35614,1,Gamers
35617,3,Senior Karens
35618,5,Low-Value Occasional Customers
35619,7,Large Families
35620,0,Regular Cutomers
35621,0,Regular Cutomers
35623,0,Regular Cutomers
35624,1,Gamers
35625,1,Gamers
35626,8,Young Karens
35627,5,Low-Value Occasional Customers
35629,2,Clean & Green
35632,1,Gamers
35633,7,Large Families
35634,8,Young Karens
35635,0,Regular Cutomers
35636,0,Regular Cutomers
35637,2,Clean & Green
35638,8,Young Karens
35639,6,High-Value Customers
35640,4,Promotion Lovers
35641,1,Gamers
35642,4,Promotion Lovers
35644,0,Regular Cutomers
35645,0,Regular Cutomers
35647,6,High-Value Customers
35648,4,Promotion Lovers
35649,5,Low-Value Occasional Customers
35650,0,Regular Cutomers
35654,1,Gamers
35656,7,Large Families
35657,2,Clean & Green
35658,2,Clean & Green
35659,4,Promotion Lovers
35661,4,Promotion Lovers
35662,0,Regular Cutomers
35663,7,Large Families
35666,3,Senior Karens
35667,6,High-Value Customers
35668,1,Gamers
35669,8,Young Karens
35670,7,Large Families
35671,4,Promotion Lovers
35672,3,Senior Karens
35673,1,Gamers
35674,4,Promotion Lovers
35675,8,Young Karens
35676,4,Promotion Lovers
35678,7,Large Families
35679,5,Low-Value Occasional Customers
35680,0,Regular Cutomers
35682,0,Regular Cutomers
35684,0,Regular Cutomers
35685,5,Low-Value Occasional Customers
35686,6,High-Value Customers
35688,0,Regular Cutomers
35689,0,Regular Cutomers
35690,2,Clean & Green
35691,1,Gamers
35692,2,Clean & Green
35693,4,Promotion Lovers
35694,5,Low-Value Occasional Customers
35696,3,Senior Karens
35697,4,Promotion Lovers
35698,7,Large Families
35699,5,Low-Value Occasional Customers
35700,2,Clean & Green
35701,4,Promotion Lovers
35702,0,Regular Cutomers
35703,4,Promotion Lovers
35704,3,Senior Karens
35705,0,Regular Cutomers
35707,0,Regular Cutomers
35709,3,Senior Karens
35710,2,Clean & Green
35711,4,Promotion Lovers
35712,6,High-Value Customers
35713,7,Large Families
35714,4,Promotion Lovers
35715,4,Promotion Lovers
35718,4,Promotion Lovers
35721,6,High-Value Customers
35722,0,Regular Cutomers
35723,2,Clean & Green
35724,1,Gamers
35725,5,Low-Value Occasional Customers
35726,5,Low-Value Occasional Customers
35727,5,Low-Value Occasional Customers
35728,5,Low-Value Occasional Customers
35729,1,Gamers
35730,0,Regular Cutomers
35731,0,Regular Cutomers
35732,1,Gamers
35734,0,Regular Cutomers
35735,7,Large Families
35736,5,Low-Value Occasional Customers
35737,4,Promotion Lovers
35738,6,High-Value Customers
35740,4,Promotion Lovers
35741,0,Regular Cutomers
35742,1,Gamers
35743,5,Low-Value Occasional Customers
35745,6,High-Value Customers
35747,4,Promotion Lovers
35748,5,Low-Value Occasional Customers
35749,0,Regular Cutomers
35750,7,Large Families
35751,1,Gamers
35752,8,Young Karens
35753,0,Regular Cutomers
35754,8,Young Karens
35755,6,High-Value Customers
35756,2,Clean & Green
35757,1,Gamers
35758,8,Young Karens
35760,6,High-Value Customers
35761,0,Regular Cutomers
35762,5,Low-Value Occasional Customers
35764,4,Promotion Lovers
35765,7,Large Families
35766,0,Regular Cutomers
35767,0,Regular Cutomers
35768,4,Promotion Lovers
35769,0,Regular Cutomers
35770,1,Gamers
35772,0,Regular Cutomers
35773,8,Young Karens
35774,0,Regular Cutomers
35775,2,Clean & Green
35776,7,Large Families
35777,0,Regular Cutomers
35778,5,Low-Value Occasional Customers
35779,0,Regular Cutomers
35780,1,Gamers
35781,8,Young Karens
35782,0,Regular Cutomers
35786,4,Promotion Lovers
35789,0,Regular Cutomers
35790,5,Low-Value Occasional Customers
35791,0,Regular Cutomers
35793,7,Large Families
35794,0,Regular Cutomers
35795,5,Low-Value Occasional Customers
35796,1,Gamers
35797,2,Clean & Green
35798,0,Regular Cutomers
35799,7,Large Families
35800,3,Senior Karens
35801,1,Gamers
35802,0,Regular Cutomers
35803,1,Gamers
35804,2,Clean & Green
35805,0,Regular Cutomers
35806,2,Clean & Green
35807,5,Low-Value Occasional Customers
35808,0,Regular Cutomers
35809,1,Gamers
35810,0,Regular Cutomers
35813,5,Low-Value Occasional Customers
35814,0,Regular Cutomers
35815,3,Senior Karens
35816,6,High-Value Customers
35817,3,Senior Karens
35818,1,Gamers
35819,8,Young Karens
35820,7,Large Families
35821,8,Young Karens
35822,4,Promotion Lovers
35823,2,Clean & Green
35824,8,Young Karens
35826,4,Promotion Lovers
35827,7,Large Families
35828,2,Clean & Green
35829,4,Promotion Lovers
35831,3,Senior Karens
35832,6,High-Value Customers
35833,4,Promotion Lovers
35835,7,Large Families
35837,2,Clean & Green
35838,6,High-Value Customers
35839,4,Promotion Lovers
35840,2,Clean & Green
35841,0,Regular Cutomers
35842,4,Promotion Lovers
35843,8,Young Karens
35844,6,High-Value Customers
35845,4,Promotion Lovers
35846,5,Low-Value Occasional Customers
35848,2,Clean & Green
35850,8,Young Karens
35851,8,Young Karens
35853,0,Regular Cutomers
35854,8,Young Karens
35855,5,Low-Value Occasional Customers
35857,0,Regular Cutomers
35858,2,Clean & Green
35859,0,Regular Cutomers
35860,4,Promotion Lovers
35861,6,High-Value Customers
35862,4,Promotion Lovers
35863,0,Regular Cutomers
35864,2,Clean & Green
35865,8,Young Karens
35866,3,Senior Karens
35867,0,Regular Cutomers
35868,4,Promotion Lovers
35869,1,Gamers
35870,4,Promotion Lovers
35871,4,Promotion Lovers
35872,6,High-Value Customers
35873,5,Low-Value Occasional Customers
35874,6,High-Value Customers
35875,7,Large Families
35876,0,Regular Cutomers
35877,1,Gamers
35880,4,Promotion Lovers
35881,2,Clean & Green
35882,4,Promotion Lovers
35883,2,Clean & Green
35884,2,Clean & Green
35885,5,Low-Value Occasional Customers
35886,6,High-Value Customers
35887,2,Clean & Green
35888,0,Regular Cutomers
35889,2,Clean & Green
35891,5,Low-Value Occasional Customers
35893,0,Regular Cutomers
35894,1,Gamers
35895,4,Promotion Lovers
35897,0,Regular Cutomers
35898,6,High-Value Customers
35899,0,Regular Cutomers
35900,5,Low-Value Occasional Customers
35901,5,Low-Value Occasional Customers
35902,1,Gamers
35903,4,Promotion Lovers
35904,4,Promotion Lovers
35907,5,Low-Value Occasional Customers
35908,0,Regular Cutomers
35909,6,High-Value Customers
35911,2,Clean & Green
35912,2,Clean & Green
35914,7,Large Families
35915,5,Low-Value Occasional Customers
35916,4,Promotion Lovers
35917,0,Regular Cutomers
35918,5,Low-Value Occasional Customers
35919,7,Large Families
35920,0,Regular Cutomers
35921,5,Low-Value Occasional Customers
35922,2,Clean & Green
35923,0,Regular Cutomers
35924,4,Promotion Lovers
35925,0,Regular Cutomers
35927,7,Large Families
35928,4,Promotion Lovers
35929,6,High-Value Customers
35930,4,Promotion Lovers
35931,8,Young Karens
35932,1,Gamers
35933,6,High-Value Customers
35934,4,Promotion Lovers
35935,2,Clean & Green
35936,6,High-Value Customers
35937,4,Promotion Lovers
35938,8,Young Karens
35939,0,Regular Cutomers
35940,0,Regular Cutomers
35944,0,Regular Cutomers
35946,4,Promotion Lovers
35950,4,Promotion Lovers
35951,5,Low-Value Occasional Customers
35952,0,Regular Cutomers
35954,5,Low-Value Occasional Customers
35955,4,Promotion Lovers
35956,4,Promotion Lovers
35958,7,Large Families
35959,5,Low-Value Occasional Customers
35960,4,Promotion Lovers
35961,2,Clean & Green
35962,4,Promotion Lovers
35963,6,High-Value Customers
35964,8,Young Karens
35965,8,Young Karens
35966,0,Regular Cutomers
35967,0,Regular Cutomers
35968,0,Regular Cutomers
35969,5,Low-Value Occasional Customers
35972,2,Clean & Green
35973,1,Gamers
35975,2,Clean & Green
35976,5,Low-Value Occasional Customers
35977,8,Young Karens
35978,6,High-Value Customers
35979,1,Gamers
35980,1,Gamers
35981,1,Gamers
35983,5,Low-Value Occasional Customers
35984,4,Promotion Lovers
35987,6,High-Value Customers
35988,4,Promotion Lovers
35989,8,Young Karens
35990,0,Regular Cutomers
35991,6,High-Value Customers
35992,4,Promotion Lovers
35993,0,Regular Cutomers
35994,1,Gamers
35996,0,Regular Cutomers
35997,4,Promotion Lovers
35999,6,High-Value Customers
36000,0,Regular Cutomers
36001,0,Regular Cutomers
36002,6,High-Value Customers
36004,5,Low-Value Occasional Customers
36005,4,Promotion Lovers
36006,5,Low-Value Occasional Customers
36008,1,Gamers
36009,4,Promotion Lovers
36010,6,High-Value Customers
36011,5,Low-Value Occasional Customers
36013,7,Large Families
36014,4,Promotion Lovers
36015,0,Regular Cutomers
36016,7,Large Families
36017,7,Large Families
36018,7,Large Families
36019,5,Low-Value Occasional Customers
36020,4,Promotion Lovers
36021,5,Low-Value Occasional Customers
36022,4,Promotion Lovers
36023,6,High-Value Customers
36024,1,Gamers
36025,2,Clean & Green
36026,0,Regular Cutomers
36028,0,Regular Cutomers
36030,4,Promotion Lovers
36031,2,Clean & Green
36032,4,Promotion Lovers
36034,7,Large Families
36035,0,Regular Cutomers
36036,3,Senior Karens
36038,2,Clean & Green
36039,1,Gamers
36040,4,Promotion Lovers
36041,1,Gamers
36042,4,Promotion Lovers
36043,5,Low-Value Occasional Customers
36044,1,Gamers
36046,0,Regular Cutomers
36047,8,Young Karens
36048,0,Regular Cutomers
36049,0,Regular Cutomers
36050,0,Regular Cutomers
36051,4,Promotion Lovers
36052,5,Low-Value Occasional Customers
36053,4,Promotion Lovers
36054,4,Promotion Lovers
36055,4,Promotion Lovers
36056,0,Regular Cutomers
36057,7,Large Families
36058,0,Regular Cutomers
36060,0,Regular Cutomers
36061,0,Regular Cutomers
36062,7,Large Families
36064,2,Clean & Green
36065,6,High-Value Customers
36066,6,High-Value Customers
36067,7,Large Families
36068,4,Promotion Lovers
36069,8,Young Karens
36070,8,Young Karens
36071,0,Regular Cutomers
36072,0,Regular Cutomers
36073,0,Regular Cutomers
36074,7,Large Families
36076,5,Low-Value Occasional Customers
36077,0,Regular Cutomers
36079,0,Regular Cutomers
36080,2,Clean & Green
36081,0,Regular Cutomers
36083,7,Large Families
36084,4,Promotion Lovers
36085,5,Low-Value Occasional Customers
36086,4,Promotion Lovers
36088,6,High-Value Customers
36090,0,Regular Cutomers
36091,5,Low-Value Occasional Customers
36092,3,Senior Karens
36093,7,Large Families
36094,1,Gamers
36096,4,Promotion Lovers
36097,1,Gamers
36098,8,Young Karens
36099,0,Regular Cutomers
36100,5,Low-Value Occasional Customers
36101,6,High-Value Customers
36102,0,Regular Cutomers
36103,0,Regular Cutomers
36104,6,High-Value Customers
36105,2,Clean & Green
36106,4,Promotion Lovers
36108,3,Senior Karens
36110,5,Low-Value Occasional Customers
36111,8,Young Karens
36113,7,Large Families
36114,6,High-Value Customers
36115,4,Promotion Lovers
36116,4,Promotion Lovers
36117,1,Gamers
36118,0,Regular Cutomers
36119,5,Low-Value Occasional Customers
36120,5,Low-Value Occasional Customers
36122,7,Large Families
36123,5,Low-Value Occasional Customers
36125,4,Promotion Lovers
36126,0,Regular Cutomers
36127,8,Young Karens
36129,5,Low-Value Occasional Customers
36130,7,Large Families
36131,2,Clean & Green
36132,3,Senior Karens
36134,0,Regular Cutomers
36135,6,High-Value Customers
36136,1,Gamers
36137,4,Promotion Lovers
36139,7,Large Families
36140,1,Gamers
36141,0,Regular Cutomers
36143,3,Senior Karens
36145,3,Senior Karens
36147,4,Promotion Lovers
36148,2,Clean & Green
36149,8,Young Karens
36150,4,Promotion Lovers
36151,4,Promotion Lovers
36152,4,Promotion Lovers
36153,1,Gamers
36155,2,Clean & Green
36156,4,Promotion Lovers
36157,1,Gamers
36158,6,High-Value Customers
36159,0,Regular Cutomers
36160,0,Regular Cutomers
36161,0,Regular Cutomers
36162,1,Gamers
36163,7,Large Families
36164,7,Large Families
36165,0,Regular Cutomers
36166,0,Regular Cutomers
36168,4,Promotion Lovers
36169,0,Regular Cutomers
36171,2,Clean & Green
36173,5,Low-Value Occasional Customers
36174,4,Promotion Lovers
36175,0,Regular Cutomers
36176,6,High-Value Customers
36178,4,Promotion Lovers
36180,0,Regular Cutomers
36182,5,Low-Value Occasional Customers
36183,0,Regular Cutomers
36184,0,Regular Cutomers
36185,4,Promotion Lovers
36186,0,Regular Cutomers
36190,0,Regular Cutomers
36192,8,Young Karens
36193,0,Regular Cutomers
36194,5,Low-Value Occasional Customers
36195,4,Promotion Lovers
36196,4,Promotion Lovers
36197,6,High-Value Customers
36199,1,Gamers
36200,0,Regular Cutomers
36201,1,Gamers
36202,1,Gamers
36204,6,High-Value Customers
36205,7,Large Families
36206,0,Regular Cutomers
36207,4,Promotion Lovers
36208,8,Young Karens
36210,5,Low-Value Occasional Customers
36211,4,Promotion Lovers
36212,4,Promotion Lovers
36213,0,Regular Cutomers
36214,3,Senior Karens
36215,4,Promotion Lovers
36216,0,Regular Cutomers
36217,0,Regular Cutomers
36218,5,Low-Value Occasional Customers
36219,0,Regular Cutomers
36221,6,High-Value Customers
36222,4,Promotion Lovers
36224,1,Gamers
36225,4,Promotion Lovers
36226,7,Large Families
36227,4,Promotion Lovers
36229,5,Low-Value Occasional Customers
36231,0,Regular Cutomers
36232,2,Clean & Green
36233,0,Regular Cutomers
36234,5,Low-Value Occasional Customers
36235,0,Regular Cutomers
36236,4,Promotion Lovers
36237,0,Regular Cutomers
36238,5,Low-Value Occasional Customers
36239,4,Promotion Lovers
36241,4,Promotion Lovers
36242,0,Regular Cutomers
36243,8,Young Karens
36244,8,Young Karens
36245,7,Large Families
36246,1,Gamers
36247,7,Large Families
36249,1,Gamers
36250,0,Regular Cutomers
36252,3,Senior Karens
36253,0,Regular Cutomers
36254,1,Gamers
36255,5,Low-Value Occasional Customers
36257,6,High-Value Customers
36258,4,Promotion Lovers
36259,4,Promotion Lovers
36261,4,Promotion Lovers
36263,4,Promotion Lovers
36265,0,Regular Cutomers
36266,1,Gamers
36267,0,Regular Cutomers
36270,0,Regular Cutomers
36271,0,Regular Cutomers
36272,5,Low-Value Occasional Customers
36273,4,Promotion Lovers
36274,4,Promotion Lovers
36275,3,Senior Karens
36276,0,Regular Cutomers
36277,6,High-Value Customers
36278,0,Regular Cutomers
36282,8,Young Karens
36283,8,Young Karens
36284,4,Promotion Lovers
36285,6,High-Value Customers
36287,5,Low-Value Occasional Customers
36288,0,Regular Cutomers
36289,4,Promotion Lovers
36290,5,Low-Value Occasional Customers
36291,0,Regular Cutomers
36292,5,Low-Value Occasional Customers
36296,1,Gamers
36297,1,Gamers
36298,2,Clean & Green
36299,6,High-Value Customers
36302,0,Regular Cutomers
36303,4,Promotion Lovers
36304,0,Regular Cutomers
36305,4,Promotion Lovers
36307,6,High-Value Customers
36309,5,Low-Value Occasional Customers
36310,1,Gamers
36311,5,Low-Value Occasional Customers
36313,1,Gamers
36314,0,Regular Cutomers
36315,4,Promotion Lovers
36316,6,High-Value Customers
36317,7,Large Families
36318,4,Promotion Lovers
36319,7,Large Families
36320,1,Gamers
36322,6,High-Value Customers
36323,8,Young Karens
36324,4,Promotion Lovers
36325,0,Regular Cutomers
36326,4,Promotion Lovers
36327,4,Promotion Lovers
36328,0,Regular Cutomers
36329,7,Large Families
36331,1,Gamers
36332,5,Low-Value Occasional Customers
36333,4,Promotion Lovers
36334,4,Promotion Lovers
36335,0,Regular Cutomers
36336,2,Clean & Green
36337,1,Gamers
36338,3,Senior Karens
36339,4,Promotion Lovers
36340,0,Regular Cutomers
36341,4,Promotion Lovers
36342,7,Large Families
36343,4,Promotion Lovers
36344,6,High-Value Customers
36345,4,Promotion Lovers
36346,6,High-Value Customers
36347,0,Regular Cutomers
36348,0,Regular Cutomers
36349,7,Large Families
36350,0,Regular Cutomers
36353,1,Gamers
36355,4,Promotion Lovers
36356,0,Regular Cutomers
36357,7,Large Families
36358,2,Clean & Green
36360,5,Low-Value Occasional Customers
36362,8,Young Karens
36363,7,Large Families
36364,4,Promotion Lovers
36365,0,Regular Cutomers
36366,4,Promotion Lovers
36367,2,Clean & Green
36368,6,High-Value Customers
36369,8,Young Karens
36370,0,Regular Cutomers
36371,0,Regular Cutomers
36372,2,Clean & Green
36374,8,Young Karens
36375,0,Regular Cutomers
36377,4,Promotion Lovers
36378,7,Large Families
36379,0,Regular Cutomers
36380,0,Regular Cutomers
36381,2,Clean & Green
36382,2,Clean & Green
36383,4,Promotion Lovers
36384,4,Promotion Lovers
36385,5,Low-Value Occasional Customers
36386,0,Regular Cutomers
36387,3,Senior Karens
36388,5,Low-Value Occasional Customers
36389,3,Senior Karens
36390,5,Low-Value Occasional Customers
36391,5,Low-Value Occasional Customers
36392,4,Promotion Lovers
36395,8,Young Karens
36396,0,Regular Cutomers
36397,0,Regular Cutomers
36398,2,Clean & Green
36399,6,High-Value Customers
36400,0,Regular Cutomers
36401,7,Large Families
36402,0,Regular Cutomers
36403,2,Clean & Green
36404,1,Gamers
36405,0,Regular Cutomers
36407,5,Low-Value Occasional Customers
36408,1,Gamers
36409,4,Promotion Lovers
36410,0,Regular Cutomers
36411,0,Regular Cutomers
36414,0,Regular Cutomers
36415,4,Promotion Lovers
36416,4,Promotion Lovers
36417,1,Gamers
36419,1,Gamers
36420,7,Large Families
36421,0,Regular Cutomers
36422,5,Low-Value Occasional Customers
36423,3,Senior Karens
36424,6,High-Value Customers
36425,1,Gamers
36427,5,Low-Value Occasional Customers
36428,2,Clean & Green
36431,4,Promotion Lovers
36432,3,Senior Karens
36433,1,Gamers
36434,4,Promotion Lovers
36435,7,Large Families
36437,6,High-Value Customers
36438,1,Gamers
36439,0,Regular Cutomers
36441,8,Young Karens
36442,0,Regular Cutomers
36443,6,High-Value Customers
36444,6,High-Value Customers
36445,4,Promotion Lovers
36446,0,Regular Cutomers
36447,4,Promotion Lovers
36448,6,High-Value Customers
36449,2,Clean & Green
36450,7,Large Families
36452,6,High-Value Customers
36454,2,Clean & Green
36455,5,Low-Value Occasional Customers
36456,2,Clean & Green
36457,2,Clean & Green
36458,6,High-Value Customers
36459,3,Senior Karens
36460,4,Promotion Lovers
36461,0,Regular Cutomers
36462,0,Regular Cutomers
36463,2,Clean & Green
36464,1,Gamers
36465,4,Promotion Lovers
36466,3,Senior Karens
36467,1,Gamers
36468,0,Regular Cutomers
36469,8,Young Karens
36470,7,Large Families
36472,1,Gamers
36473,0,Regular Cutomers
36474,6,High-Value Customers
36475,2,Clean & Green
36476,2,Clean & Green
36478,0,Regular Cutomers
36480,1,Gamers
36481,1,Gamers
36482,2,Clean & Green
36483,7,Large Families
36484,4,Promotion Lovers
36485,7,Large Families
36486,7,Large Families
36487,5,Low-Value Occasional Customers
36489,6,High-Value Customers
36491,2,Clean & Green
36492,4,Promotion Lovers
36493,4,Promotion Lovers
36494,4,Promotion Lovers
36495,1,Gamers
36496,5,Low-Value Occasional Customers
36498,0,Regular Cutomers
36499,4,Promotion Lovers
36500,3,Senior Karens
36501,5,Low-Value Occasional Customers
36502,0,Regular Cutomers
36503,0,Regular Cutomers
36504,5,Low-Value Occasional Customers
36505,4,Promotion Lovers
36507,1,Gamers
36508,6,High-Value Customers
36511,8,Young Karens
36512,0,Regular Cutomers
36513,2,Clean & Green
36514,5,Low-Value Occasional Customers
36515,2,Clean & Green
36516,8,Young Karens
36517,8,Young Karens
36518,4,Promotion Lovers
36519,2,Clean & Green
36520,0,Regular Cutomers
36521,7,Large Families
36522,5,Low-Value Occasional Customers
36524,5,Low-Value Occasional Customers
36525,4,Promotion Lovers
36526,4,Promotion Lovers
36527,0,Regular Cutomers
36528,6,High-Value Customers
36529,1,Gamers
36530,1,Gamers
36531,2,Clean & Green
36532,5,Low-Value Occasional Customers
36533,8,Young Karens
36535,4,Promotion Lovers
36536,6,High-Value Customers
36537,7,Large Families
36538,4,Promotion Lovers
36539,0,Regular Cutomers
36540,5,Low-Value Occasional Customers
36542,1,Gamers
36543,0,Regular Cutomers
36544,8,Young Karens
36545,0,Regular Cutomers
36546,2,Clean & Green
36548,4,Promotion Lovers
36550,4,Promotion Lovers
36551,4,Promotion Lovers
36552,4,Promotion Lovers
36553,5,Low-Value Occasional Customers
36555,5,Low-Value Occasional Customers
36557,0,Regular Cutomers
