customer_id,cluster_kmeans_lifetime,cluster_name
36967,7,Meetfish
36968,6,Clean and green
36972,7,Meetfish
36973,4,Karens junior
36974,4,Karens junior
36975,7,Meetfish
36976,5,Large Families
36977,5,Large Families
36978,1,Promotion seeker
36979,1,Promotion seeker
36980,0,Green screen
36981,0,Green screen
36982,2,Karens
36983,0,Green screen
36984,8,
36985,4,Karens junior
36986,7,Meetfish
36987,6,Clean and green
36988,7,Meetfish
36989,0,Green screen
36990,1,Promotion seeker
36991,6,Clean and green
36992,6,Clean and green
36993,5,Large Families
36994,0,Green screen
36996,7,Meetfish
36997,0,Green screen
36998,7,Meetfish
37001,6,Clean and green
37002,6,Clean and green
37003,7,Meetfish
37004,0,Green screen
37005,0,Green screen
37006,5,Large Families
37007,0,Green screen
37008,3,Average customer
37009,1,Promotion seeker
37010,0,Green screen
37011,7,Meetfish
37012,6,Clean and green
37013,7,Meetfish
37014,7,Meetfish
37015,4,Karens junior
37017,0,Green screen
37019,7,Meetfish
37020,4,Karens junior
37021,7,Meetfish
37022,7,Meetfish
37023,0,Green screen
37024,5,Large Families
37025,6,Clean and green
37026,1,Promotion seeker
37027,5,Large Families
37029,0,Green screen
37032,4,Karens junior
37034,5,Large Families
37035,6,Clean and green
37036,3,Average customer
37037,3,Average customer
37038,1,Promotion seeker
37039,1,Promotion seeker
37040,0,Green screen
37041,4,Karens junior
37042,1,Promotion seeker
37043,3,Average customer
37045,2,Karens
37046,2,Karens
37047,5,Large Families
37048,0,Green screen
37050,4,Karens junior
37051,0,Green screen
37052,0,Green screen
37053,6,Clean and green
37054,3,Average customer
37055,5,Large Families
37056,4,Karens junior
37057,1,Promotion seeker
37058,4,Karens junior
37060,0,Green screen
37061,1,Promotion seeker
37063,4,Karens junior
37064,1,Promotion seeker
37066,5,Large Families
37068,6,Clean and green
37069,0,Green screen
37070,4,Karens junior
37071,0,Green screen
37072,0,Green screen
37073,3,Average customer
37074,2,Karens
37077,7,Meetfish
37079,4,Karens junior
37080,7,Meetfish
37081,0,Green screen
37084,2,Karens
37085,3,Average customer
37086,4,Karens junior
37087,8,
37088,4,Karens junior
37089,1,Promotion seeker
37090,3,Average customer
37092,0,Green screen
37093,0,Green screen
37094,3,Average customer
37095,2,Karens
37096,1,Promotion seeker
37097,4,Karens junior
37098,4,Karens junior
37099,5,Large Families
37100,0,Green screen
37101,3,Average customer
37102,2,Karens
37103,6,Clean and green
37104,0,Green screen
37105,0,Green screen
37106,0,Green screen
37107,4,Karens junior
37108,4,Karens junior
37109,0,Green screen
37110,3,Average customer
37111,6,Clean and green
37112,5,Large Families
37113,2,Karens
37114,4,Karens junior
37116,3,Average customer
37117,4,Karens junior
37118,5,Large Families
37119,7,Meetfish
37120,1,Promotion seeker
37121,0,Green screen
37122,6,Clean and green
37123,4,Karens junior
37124,0,Green screen
37125,4,Karens junior
37127,4,Karens junior
37128,1,Promotion seeker
37130,1,Promotion seeker
37131,4,Karens junior
37132,7,Meetfish
37133,5,Large Families
37134,0,Green screen
37136,7,Meetfish
37137,4,Karens junior
37138,1,Promotion seeker
37139,3,Average customer
37140,0,Green screen
37144,5,Large Families
37145,0,Green screen
37146,2,Karens
37147,0,Green screen
37149,0,Green screen
37150,6,Clean and green
37151,3,Average customer
37152,6,Clean and green
37153,4,Karens junior
37154,5,Large Families
37156,0,Green screen
37157,7,Meetfish
37158,1,Promotion seeker
37159,3,Average customer
37160,7,Meetfish
37161,4,Karens junior
37162,5,Large Families
37163,6,Clean and green
37164,0,Green screen
37165,4,Karens junior
37166,4,Karens junior
37167,5,Large Families
37168,2,Karens
37169,4,Karens junior
37170,2,Karens
37171,7,Meetfish
37172,1,Promotion seeker
37173,2,Karens
37174,7,Meetfish
37175,5,Large Families
37176,0,Green screen
37177,2,Karens
37178,6,Clean and green
37179,4,Karens junior
37180,5,Large Families
37181,2,Karens
37182,4,Karens junior
37183,3,Average customer
37184,2,Karens
37185,0,Green screen
37186,6,Clean and green
37188,4,Karens junior
37189,5,Large Families
37191,6,Clean and green
37192,4,Karens junior
37194,1,Promotion seeker
37195,8,
37196,5,Large Families
37197,7,Meetfish
37198,6,Clean and green
37199,2,Karens
37200,7,Meetfish
37203,1,Promotion seeker
37204,0,Green screen
37205,5,Large Families
37206,7,Meetfish
37207,0,Green screen
37208,0,Green screen
37209,7,Meetfish
37210,7,Meetfish
37211,7,Meetfish
37212,6,Clean and green
37214,7,Meetfish
37215,7,Meetfish
37216,0,Green screen
37217,0,Green screen
37218,2,Karens
37219,6,Clean and green
37220,0,Green screen
37221,0,Green screen
37222,6,Clean and green
37223,2,Karens
37225,0,Green screen
37227,4,Karens junior
37228,2,Karens
37230,5,Large Families
37231,5,Large Families
37232,0,Green screen
37234,3,Average customer
37236,0,Green screen
37237,3,Average customer
37238,0,Green screen
37240,0,Green screen
37241,6,Clean and green
37242,3,Average customer
37243,3,Average customer
37244,4,Karens junior
37246,6,Clean and green
37248,2,Karens
37249,0,Green screen
37251,6,Clean and green
37252,5,Large Families
37253,4,Karens junior
37254,4,Karens junior
37256,0,Green screen
37258,2,Karens
37259,4,Karens junior
37260,0,Green screen
37262,3,Average customer
37265,3,Average customer
37266,0,Green screen
37267,1,Promotion seeker
37268,2,Karens
37269,7,Meetfish
37270,4,Karens junior
37271,4,Karens junior
37272,0,Green screen
37273,1,Promotion seeker
37274,2,Karens
37276,0,Green screen
37277,1,Promotion seeker
37278,1,Promotion seeker
37282,6,Clean and green
37283,5,Large Families
37286,7,Meetfish
37287,6,Clean and green
37288,6,Clean and green
37289,4,Karens junior
37290,4,Karens junior
37292,1,Promotion seeker
37294,7,Meetfish
37295,3,Average customer
37296,5,Large Families
37297,0,Green screen
37298,3,Average customer
37299,6,Clean and green
37300,4,Karens junior
37301,4,Karens junior
37303,2,Karens
37304,5,Large Families
37305,6,Clean and green
37306,3,Average customer
37307,0,Green screen
37308,5,Large Families
37309,5,Large Families
37310,3,Average customer
37311,7,Meetfish
37312,3,Average customer
37313,1,Promotion seeker
37314,8,
37315,6,Clean and green
37316,5,Large Families
37317,3,Average customer
37318,1,Promotion seeker
37319,1,Promotion seeker
37320,6,Clean and green
37321,1,Promotion seeker
37323,0,Green screen
37324,4,Karens junior
37325,0,Green screen
37326,5,Large Families
37328,4,Karens junior
37329,7,Meetfish
37330,5,Large Families
37331,1,Promotion seeker
37332,1,Promotion seeker
37333,1,Promotion seeker
37334,1,Promotion seeker
37335,3,Average customer
37336,7,Meetfish
37337,0,Green screen
37338,4,Karens junior
37339,6,Clean and green
37341,0,Green screen
37343,1,Promotion seeker
37344,5,Large Families
37345,0,Green screen
37346,3,Average customer
37347,3,Average customer
37348,0,Green screen
37350,7,Meetfish
37351,6,Clean and green
37352,1,Promotion seeker
37353,1,Promotion seeker
37354,0,Green screen
37355,2,Karens
37356,1,Promotion seeker
37357,7,Meetfish
37358,8,
37359,8,
37360,2,Karens
37361,1,Promotion seeker
37362,5,Large Families
37364,7,Meetfish
37365,1,Promotion seeker
37366,3,Average customer
37367,6,Clean and green
37368,2,Karens
37369,2,Karens
37370,8,
37371,2,Karens
37372,0,Green screen
37373,4,Karens junior
37374,6,Clean and green
37375,0,Green screen
37379,0,Green screen
37380,0,Green screen
37381,0,Green screen
37382,4,Karens junior
37383,0,Green screen
37384,4,Karens junior
37385,0,Green screen
37388,6,Clean and green
37389,0,Green screen
37390,6,Clean and green
37391,3,Average customer
37392,1,Promotion seeker
37393,1,Promotion seeker
37394,2,Karens
37395,5,Large Families
37396,8,
37397,1,Promotion seeker
37398,0,Green screen
37400,0,Green screen
37401,2,Karens
37402,0,Green screen
37403,6,Clean and green
37405,4,Karens junior
37407,7,Meetfish
37408,1,Promotion seeker
37409,5,Large Families
37411,2,Karens
37412,4,Karens junior
37414,4,Karens junior
37415,1,Promotion seeker
37416,4,Karens junior
37417,3,Average customer
37419,1,Promotion seeker
37421,1,Promotion seeker
37422,8,
37423,4,Karens junior
37424,0,Green screen
37425,6,Clean and green
37426,5,Large Families
37428,4,Karens junior
37429,1,Promotion seeker
37430,3,Average customer
37431,0,Green screen
37432,4,Karens junior
37433,4,Karens junior
37434,6,Clean and green
37435,0,Green screen
37436,8,
37437,6,Clean and green
37438,3,Average customer
37439,3,Average customer
37440,4,Karens junior
37441,5,Large Families
37442,1,Promotion seeker
37444,1,Promotion seeker
37445,5,Large Families
37447,5,Large Families
37448,6,Clean and green
37450,6,Clean and green
37451,0,Green screen
37452,0,Green screen
37453,2,Karens
37454,6,Clean and green
37455,4,Karens junior
37457,1,Promotion seeker
37458,8,
37459,2,Karens
37460,0,Green screen
37461,1,Promotion seeker
37462,0,Green screen
37463,4,Karens junior
37464,6,Clean and green
37465,2,Karens
37466,6,Clean and green
37467,0,Green screen
37468,4,Karens junior
37469,5,Large Families
37470,0,Green screen
37471,0,Green screen
37473,5,Large Families
37474,5,Large Families
37476,1,Promotion seeker
37477,2,Karens
37478,0,Green screen
37479,5,Large Families
37480,4,Karens junior
37481,6,Clean and green
37483,0,Green screen
37484,3,Average customer
37486,0,Green screen
37487,2,Karens
37488,8,
37489,0,Green screen
37490,4,Karens junior
37491,1,Promotion seeker
37493,1,Promotion seeker
37494,1,Promotion seeker
37497,6,Clean and green
37498,1,Promotion seeker
37500,0,Green screen
37501,7,Meetfish
37502,1,Promotion seeker
37503,7,Meetfish
37504,4,Karens junior
37506,4,Karens junior
37507,4,Karens junior
37508,3,Average customer
37509,0,Green screen
37510,2,Karens
37511,2,Karens
37514,7,Meetfish
37515,0,Green screen
37516,4,Karens junior
37517,3,Average customer
37518,3,Average customer
37520,4,Karens junior
37521,0,Green screen
37523,6,Clean and green
37524,4,Karens junior
37525,0,Green screen
37526,2,Karens
37527,7,Meetfish
37528,2,Karens
37529,7,Meetfish
37531,0,Green screen
37535,5,Large Families
37536,5,Large Families
37537,1,Promotion seeker
37540,5,Large Families
37541,7,Meetfish
37542,8,
37545,5,Large Families
37546,7,Meetfish
37548,0,Green screen
37550,0,Green screen
37551,0,Green screen
37553,2,Karens
37554,4,Karens junior
37555,4,Karens junior
37556,1,Promotion seeker
37557,0,Green screen
37558,7,Meetfish
37559,5,Large Families
37560,2,Karens
37561,0,Green screen
37562,1,Promotion seeker
37563,5,Large Families
37564,2,Karens
37565,3,Average customer
37566,0,Green screen
37567,1,Promotion seeker
37569,4,Karens junior
37570,1,Promotion seeker
37571,4,Karens junior
37572,0,Green screen
37573,2,Karens
37574,2,Karens
37575,3,Average customer
37576,5,Large Families
37577,2,Karens
37578,2,Karens
37579,7,Meetfish
37580,0,Green screen
37581,7,Meetfish
37582,4,Karens junior
37583,2,Karens
37584,5,Large Families
37585,1,Promotion seeker
37586,0,Green screen
37587,7,Meetfish
37588,0,Green screen
37589,2,Karens
37590,4,Karens junior
37591,6,Clean and green
37592,0,Green screen
37593,2,Karens
37595,1,Promotion seeker
37596,3,Average customer
37597,5,Large Families
37598,3,Average customer
37599,1,Promotion seeker
37600,1,Promotion seeker
37601,0,Green screen
37602,4,Karens junior
37603,0,Green screen
37605,5,Large Families
37606,8,
37607,0,Green screen
37608,4,Karens junior
37610,3,Average customer
37612,0,Green screen
37613,5,Large Families
37614,3,Average customer
37615,0,Green screen
37617,2,Karens
37621,5,Large Families
37622,0,Green screen
37623,3,Average customer
37624,5,Large Families
37625,6,Clean and green
37626,2,Karens
37629,6,Clean and green
37630,5,Large Families
37631,4,Karens junior
37633,1,Promotion seeker
37634,6,Clean and green
37635,6,Clean and green
37637,3,Average customer
37638,1,Promotion seeker
37639,8,
37640,5,Large Families
37641,0,Green screen
37642,5,Large Families
37643,1,Promotion seeker
37645,4,Karens junior
37647,6,Clean and green
37648,5,Large Families
37649,2,Karens
37650,2,Karens
37651,0,Green screen
37652,7,Meetfish
37653,4,Karens junior
37654,7,Meetfish
37656,8,
37657,1,Promotion seeker
37658,6,Clean and green
37659,7,Meetfish
37660,4,Karens junior
37661,0,Green screen
37662,4,Karens junior
37663,0,Green screen
37665,7,Meetfish
37666,6,Clean and green
37667,0,Green screen
37669,1,Promotion seeker
37670,1,Promotion seeker
37671,0,Green screen
37672,1,Promotion seeker
37673,2,Karens
37675,7,Meetfish
37676,0,Green screen
37677,8,
37679,3,Average customer
37682,5,Large Families
37683,7,Meetfish
37684,2,Karens
37685,5,Large Families
37686,4,Karens junior
37687,0,Green screen
37689,2,Karens
37690,3,Average customer
37691,0,Green screen
37693,0,Green screen
37694,1,Promotion seeker
37695,1,Promotion seeker
37696,6,Clean and green
37698,4,Karens junior
37699,0,Green screen
37700,7,Meetfish
37701,4,Karens junior
37702,8,
37703,6,Clean and green
37704,7,Meetfish
37706,1,Promotion seeker
37707,2,Karens
37708,1,Promotion seeker
37710,4,Karens junior
37711,4,Karens junior
37712,0,Green screen
37713,7,Meetfish
37714,6,Clean and green
37715,6,Clean and green
37716,0,Green screen
37717,5,Large Families
37718,8,
37720,7,Meetfish
37721,0,Green screen
37723,1,Promotion seeker
37724,2,Karens
37725,4,Karens junior
37726,0,Green screen
37727,0,Green screen
37729,0,Green screen
37732,0,Green screen
37733,4,Karens junior
37735,7,Meetfish
37736,3,Average customer
37738,6,Clean and green
37739,0,Green screen
37740,6,Clean and green
37741,0,Green screen
37742,4,Karens junior
37743,5,Large Families
37745,0,Green screen
37747,2,Karens
37749,1,Promotion seeker
37750,7,Meetfish
37751,5,Large Families
37752,5,Large Families
37754,6,Clean and green
37756,1,Promotion seeker
37757,6,Clean and green
37758,6,Clean and green
37760,5,Large Families
37761,1,Promotion seeker
37762,5,Large Families
37764,6,Clean and green
37765,4,Karens junior
37768,0,Green screen
37769,8,
37770,4,Karens junior
37771,7,Meetfish
37772,1,Promotion seeker
37773,4,Karens junior
37774,0,Green screen
37775,3,Average customer
37776,0,Green screen
37777,0,Green screen
37779,0,Green screen
37780,6,Clean and green
37781,4,Karens junior
37782,1,Promotion seeker
37783,4,Karens junior
37784,4,Karens junior
37785,4,Karens junior
37786,7,Meetfish
37787,0,Green screen
37788,1,Promotion seeker
37790,8,
37791,4,Karens junior
37792,7,Meetfish
37793,0,Green screen
37795,4,Karens junior
37796,1,Promotion seeker
37797,2,Karens
37798,7,Meetfish
37799,5,Large Families
37802,2,Karens
37803,5,Large Families
37806,4,Karens junior
37807,2,Karens
37808,7,Meetfish
37809,0,Green screen
37810,1,Promotion seeker
37811,4,Karens junior
37812,4,Karens junior
37813,7,Meetfish
37816,2,Karens
37817,2,Karens
37818,7,Meetfish
37819,6,Clean and green
37821,7,Meetfish
37822,4,Karens junior
37823,0,Green screen
37824,1,Promotion seeker
37826,0,Green screen
37827,0,Green screen
37828,6,Clean and green
37830,0,Green screen
37831,0,Green screen
37832,6,Clean and green
37833,0,Green screen
37834,1,Promotion seeker
37835,7,Meetfish
37836,0,Green screen
37838,3,Average customer
37839,5,Large Families
37840,0,Green screen
37841,1,Promotion seeker
37842,4,Karens junior
37843,6,Clean and green
37844,2,Karens
37845,7,Meetfish
37846,7,Meetfish
37848,2,Karens
37849,7,Meetfish
37850,3,Average customer
37851,1,Promotion seeker
37852,5,Large Families
37853,0,Green screen
37854,1,Promotion seeker
37855,2,Karens
37856,1,Promotion seeker
37857,4,Karens junior
37858,2,Karens
37859,2,Karens
37860,2,Karens
37861,0,Green screen
37862,5,Large Families
37863,1,Promotion seeker
37864,4,Karens junior
37865,5,Large Families
37867,4,Karens junior
37868,8,
37869,7,Meetfish
37870,4,Karens junior
37871,6,Clean and green
37872,4,Karens junior
37873,3,Average customer
37874,0,Green screen
37876,3,Average customer
37877,3,Average customer
37878,0,Green screen
37879,0,Green screen
37880,1,Promotion seeker
37881,6,Clean and green
37882,0,Green screen
37884,0,Green screen
37885,8,
37886,4,Karens junior
37887,2,Karens
37888,2,Karens
37889,3,Average customer
37890,8,
37891,0,Green screen
37893,4,Karens junior
37895,0,Green screen
37897,0,Green screen
37898,0,Green screen
37899,1,Promotion seeker
37900,8,
37901,1,Promotion seeker
37902,5,Large Families
37903,0,Green screen
37904,7,Meetfish
37905,0,Green screen
37906,4,Karens junior
37907,3,Average customer
37908,2,Karens
37909,6,Clean and green
37911,0,Green screen
37912,6,Clean and green
37913,4,Karens junior
37915,0,Green screen
37916,4,Karens junior
37917,4,Karens junior
37918,1,Promotion seeker
37919,6,Clean and green
37920,0,Green screen
37921,6,Clean and green
37922,7,Meetfish
37923,3,Average customer
37924,1,Promotion seeker
37925,2,Karens
37926,3,Average customer
37928,4,Karens junior
37929,4,Karens junior
37930,4,Karens junior
37931,1,Promotion seeker
37932,3,Average customer
37934,4,Karens junior
37935,7,Meetfish
37936,4,Karens junior
37937,4,Karens junior
37938,2,Karens
37940,2,Karens
37941,2,Karens
37942,6,Clean and green
37943,1,Promotion seeker
37944,1,Promotion seeker
37945,2,Karens
37946,4,Karens junior
37947,4,Karens junior
37948,6,Clean and green
37950,4,Karens junior
37952,0,Green screen
37953,3,Average customer
37954,2,Karens
37955,0,Green screen
37956,7,Meetfish
37957,0,Green screen
37958,8,
37959,4,Karens junior
37961,4,Karens junior
37962,7,Meetfish
37963,2,Karens
37964,1,Promotion seeker
37965,6,Clean and green
37966,5,Large Families
37967,6,Clean and green
37969,0,Green screen
37970,2,Karens
37972,7,Meetfish
37973,0,Green screen
37974,0,Green screen
37975,1,Promotion seeker
37976,4,Karens junior
37977,3,Average customer
37978,1,Promotion seeker
37979,5,Large Families
37980,4,Karens junior
37981,2,Karens
37983,0,Green screen
37984,8,
37985,2,Karens
37986,5,Large Families
37987,3,Average customer
37989,0,Green screen
37990,1,Promotion seeker
37991,2,Karens
37992,2,Karens
37993,7,Meetfish
37995,4,Karens junior
37996,0,Green screen
37997,2,Karens
37998,1,Promotion seeker
37999,0,Green screen
38001,0,Green screen
38002,7,Meetfish
38003,1,Promotion seeker
38004,0,Green screen
38005,4,Karens junior
38006,0,Green screen
38007,5,Large Families
38008,1,Promotion seeker
38009,1,Promotion seeker
38012,4,Karens junior
38013,6,Clean and green
38014,0,Green screen
38016,5,Large Families
38017,4,Karens junior
38018,5,Large Families
38019,4,Karens junior
38020,5,Large Families
38021,2,Karens
38022,4,Karens junior
38023,0,Green screen
38024,5,Large Families
38025,3,Average customer
38026,5,Large Families
38027,6,Clean and green
38028,0,Green screen
38029,5,Large Families
38031,4,Karens junior
38032,4,Karens junior
38033,6,Clean and green
38034,5,Large Families
38035,8,
38036,0,Green screen
38037,4,Karens junior
38038,3,Average customer
38040,2,Karens
38041,3,Average customer
38042,3,Average customer
38043,7,Meetfish
38044,4,Karens junior
38046,0,Green screen
38048,1,Promotion seeker
38049,6,Clean and green
38050,6,Clean and green
38051,6,Clean and green
38052,6,Clean and green
38053,4,Karens junior
38055,2,Karens
38056,6,Clean and green
38057,5,Large Families
38058,3,Average customer
38059,0,Green screen
38060,2,Karens
38061,0,Green screen
38062,8,
38065,5,Large Families
38066,7,Meetfish
38067,0,Green screen
38068,4,Karens junior
38070,2,Karens
38071,7,Meetfish
38073,8,
38074,6,Clean and green
38076,4,Karens junior
38077,8,
38078,4,Karens junior
38079,6,Clean and green
38080,4,Karens junior
38081,5,Large Families
38082,3,Average customer
38083,0,Green screen
38085,7,Meetfish
38086,4,Karens junior
38087,0,Green screen
38088,3,Average customer
38089,4,Karens junior
38090,2,Karens
38091,1,Promotion seeker
38092,2,Karens
38093,8,
38095,4,Karens junior
38096,0,Green screen
38097,5,Large Families
38098,4,Karens junior
38099,3,Average customer
38100,8,
38101,5,Large Families
38102,3,Average customer
38104,0,Green screen
38105,0,Green screen
38106,4,Karens junior
38108,5,Large Families
38109,4,Karens junior
38110,1,Promotion seeker
38111,4,Karens junior
38112,5,Large Families
38113,2,Karens
38114,7,Meetfish
38115,4,Karens junior
38116,2,Karens
38117,7,Meetfish
38118,8,
38119,4,Karens junior
38121,7,Meetfish
38122,1,Promotion seeker
38124,2,Karens
38125,7,Meetfish
38126,7,Meetfish
38127,4,Karens junior
38128,6,Clean and green
38129,5,Large Families
38130,0,Green screen
38131,0,Green screen
38132,7,Meetfish
38133,0,Green screen
38134,6,Clean and green
38135,1,Promotion seeker
38136,6,Clean and green
38137,3,Average customer
38138,3,Average customer
38141,0,Green screen
38142,2,Karens
38143,3,Average customer
38144,1,Promotion seeker
38145,6,Clean and green
38146,7,Meetfish
38148,0,Green screen
38149,5,Large Families
38150,6,Clean and green
38151,7,Meetfish
38152,0,Green screen
38153,4,Karens junior
38154,0,Green screen
38155,7,Meetfish
38156,7,Meetfish
38157,1,Promotion seeker
38158,4,Karens junior
38160,4,Karens junior
38161,2,Karens
38162,2,Karens
38163,4,Karens junior
38164,6,Clean and green
38165,0,Green screen
38166,4,Karens junior
38167,4,Karens junior
38168,4,Karens junior
38169,7,Meetfish
38170,5,Large Families
38171,1,Promotion seeker
38173,5,Large Families
38174,4,Karens junior
38176,0,Green screen
38177,2,Karens
38179,6,Clean and green
38180,0,Green screen
38181,3,Average customer
38182,2,Karens
38183,2,Karens
38184,1,Promotion seeker
38185,5,Large Families
38187,4,Karens junior
38188,1,Promotion seeker
38189,5,Large Families
38190,7,Meetfish
38191,4,Karens junior
38192,1,Promotion seeker
38193,0,Green screen
38195,0,Green screen
38196,0,Green screen
38197,7,Meetfish
38198,3,Average customer
38199,6,Clean and green
38200,8,
38201,5,Large Families
38203,0,Green screen
38204,6,Clean and green
38205,5,Large Families
38206,2,Karens
38207,0,Green screen
38208,6,Clean and green
38209,5,Large Families
38210,2,Karens
38211,5,Large Families
38212,0,Green screen
38213,6,Clean and green
38215,7,Meetfish
38216,5,Large Families
38217,5,Large Families
38218,1,Promotion seeker
38219,2,Karens
38221,3,Average customer
38222,6,Clean and green
38223,6,Clean and green
38224,3,Average customer
38225,4,Karens junior
38227,6,Clean and green
38228,4,Karens junior
38230,7,Meetfish
38231,7,Meetfish
38232,4,Karens junior
38233,0,Green screen
38234,7,Meetfish
38235,3,Average customer
38236,0,Green screen
38237,4,Karens junior
38238,0,Green screen
38239,2,Karens
38241,2,Karens
38242,2,Karens
38243,6,Clean and green
38244,0,Green screen
38245,0,Green screen
38246,6,Clean and green
38248,1,Promotion seeker
38250,3,Average customer
38251,0,Green screen
38252,3,Average customer
38255,5,Large Families
38256,7,Meetfish
38257,1,Promotion seeker
38258,0,Green screen
38259,0,Green screen
38260,4,Karens junior
38261,7,Meetfish
38262,4,Karens junior
38263,2,Karens
38267,1,Promotion seeker
38268,7,Meetfish
38269,3,Average customer
38270,1,Promotion seeker
38271,1,Promotion seeker
38273,4,Karens junior
38274,7,Meetfish
38275,0,Green screen
38276,7,Meetfish
38277,0,Green screen
38278,1,Promotion seeker
38280,7,Meetfish
38281,4,Karens junior
38282,0,Green screen
38284,4,Karens junior
38285,5,Large Families
38286,0,Green screen
38288,4,Karens junior
38290,2,Karens
38294,4,Karens junior
38295,1,Promotion seeker
38297,4,Karens junior
38300,5,Large Families
38301,0,Green screen
38302,0,Green screen
38303,3,Average customer
38304,4,Karens junior
38305,6,Clean and green
38306,0,Green screen
38307,6,Clean and green
38308,8,
38309,3,Average customer
38310,4,Karens junior
38311,0,Green screen
38312,6,Clean and green
38313,2,Karens
38314,5,Large Families
38315,4,Karens junior
38316,0,Green screen
38317,3,Average customer
38318,1,Promotion seeker
38319,3,Average customer
38320,5,Large Families
38321,3,Average customer
38322,0,Green screen
38323,5,Large Families
38324,6,Clean and green
38325,3,Average customer
38328,6,Clean and green
38329,8,
38330,2,Karens
38331,0,Green screen
38332,4,Karens junior
38333,0,Green screen
38334,2,Karens
38335,0,Green screen
38336,2,Karens
38337,4,Karens junior
38338,6,Clean and green
38339,8,
38340,6,Clean and green
38342,5,Large Families
38343,5,Large Families
38344,5,Large Families
38345,0,Green screen
38346,3,Average customer
38348,2,Karens
38349,6,Clean and green
38350,6,Clean and green
38351,5,Large Families
38352,4,Karens junior
38353,0,Green screen
38354,6,Clean and green
38355,0,Green screen
38356,7,Meetfish
38357,4,Karens junior
38358,7,Meetfish
38359,6,Clean and green
38360,1,Promotion seeker
38361,7,Meetfish
38362,7,Meetfish
38363,2,Karens
38364,4,Karens junior
38365,7,Meetfish
38366,1,Promotion seeker
38367,2,Karens
38368,5,Large Families
38369,4,Karens junior
38370,4,Karens junior
38371,0,Green screen
38372,7,Meetfish
38373,2,Karens
38374,2,Karens
38376,0,Green screen
38377,5,Large Families
38378,4,Karens junior
38379,5,Large Families
38380,4,Karens junior
38381,0,Green screen
38382,1,Promotion seeker
38384,8,
38385,5,Large Families
38386,4,Karens junior
38388,0,Green screen
38389,1,Promotion seeker
38390,0,Green screen
38392,2,Karens
38393,3,Average customer
38394,2,Karens
38395,5,Large Families
38397,2,Karens
38398,1,Promotion seeker
38399,6,Clean and green
38400,0,Green screen
38401,7,Meetfish
38402,4,Karens junior
38404,5,Large Families
38405,4,Karens junior
38406,1,Promotion seeker
38407,6,Clean and green
38408,0,Green screen
38409,5,Large Families
38411,5,Large Families
38414,6,Clean and green
38415,3,Average customer
38416,4,Karens junior
38417,2,Karens
38418,6,Clean and green
38419,5,Large Families
38420,4,Karens junior
38421,2,Karens
38422,5,Large Families
38423,1,Promotion seeker
38424,2,Karens
38425,6,Clean and green
38426,6,Clean and green
38427,6,Clean and green
38429,8,
38430,0,Green screen
38431,8,
38433,0,Green screen
38434,5,Large Families
38435,0,Green screen
38436,4,Karens junior
38438,4,Karens junior
38440,2,Karens
38441,0,Green screen
38442,8,
38444,0,Green screen
38445,5,Large Families
38447,4,Karens junior
38448,2,Karens
38449,8,
38450,6,Clean and green
38453,0,Green screen
38454,4,Karens junior
38457,0,Green screen
38459,5,Large Families
38460,2,Karens
38461,3,Average customer
38462,0,Green screen
38463,2,Karens
38464,3,Average customer
38465,0,Green screen
38466,7,Meetfish
38467,6,Clean and green
38468,2,Karens
38470,0,Green screen
38471,1,Promotion seeker
38473,0,Green screen
38474,4,Karens junior
38476,3,Average customer
38477,3,Average customer
38478,3,Average customer
38480,0,Green screen
38481,1,Promotion seeker
38482,0,Green screen
38484,5,Large Families
38486,2,Karens
38487,0,Green screen
38488,4,Karens junior
38489,0,Green screen
38490,3,Average customer
38492,6,Clean and green
38493,2,Karens
38494,6,Clean and green
38495,3,Average customer
38497,8,
38498,5,Large Families
38499,4,Karens junior
38501,2,Karens
38502,4,Karens junior
38503,7,Meetfish
38504,1,Promotion seeker
38505,4,Karens junior
38506,0,Green screen
38507,0,Green screen
38508,6,Clean and green
38510,2,Karens
38511,1,Promotion seeker
38512,4,Karens junior
38513,4,Karens junior
38514,7,Meetfish
38516,0,Green screen
38517,7,Meetfish
38518,0,Green screen
38519,4,Karens junior
38520,3,Average customer
38521,7,Meetfish
38522,0,Green screen
38523,4,Karens junior
38524,3,Average customer
38525,4,Karens junior
38526,6,Clean and green
38528,3,Average customer
38529,0,Green screen
38530,0,Green screen
38531,6,Clean and green
38532,1,Promotion seeker
38533,7,Meetfish
38535,5,Large Families
38536,4,Karens junior
38537,2,Karens
38538,4,Karens junior
38540,7,Meetfish
38541,6,Clean and green
38542,1,Promotion seeker
38543,1,Promotion seeker
38544,4,Karens junior
38545,0,Green screen
38548,2,Karens
38550,0,Green screen
38551,7,Meetfish
38552,0,Green screen
38553,4,Karens junior
38554,0,Green screen
38555,1,Promotion seeker
38556,4,Karens junior
38557,8,
38558,2,Karens
38559,7,Meetfish
38560,3,Average customer
38561,4,Karens junior
38562,3,Average customer
38563,5,Large Families
38564,6,Clean and green
38565,7,Meetfish
38566,0,Green screen
38568,8,
38569,4,Karens junior
38570,7,Meetfish
38571,1,Promotion seeker
38573,1,Promotion seeker
38574,7,Meetfish
38575,5,Large Families
38576,7,Meetfish
38577,2,Karens
38578,0,Green screen
38580,6,Clean and green
38581,4,Karens junior
38582,4,Karens junior
38583,0,Green screen
38584,6,Clean and green
